Update september 2019;Beslag San;itelnr.;Beslag Status Code;Huisvestingtype code;Beslag Diersoort Code;Beslag SubDiersoort Code;Beslag Diersubtype code lijst;Beslag Aantal;Beslag Productie Code;Beslag Productie;Beslag Productie Code Lijst;Beslag Huisvestingstype Code;Locatie beslag LCE Code;Beslag Inrichtingslocatie Geografisch X-coördinaat;Beslag Inrichtingslocatie Geografisch Y-coördinaat;Capaciteit beslag Capaciteit (aantal)
#N/A;BE31096349;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;44487;209937;90000
#N/A;BE31098384;-301;STP;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;WVL;61382;209751;
51;BE31027592;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;52345;176457;111000
51;BE31027592;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;52345;176457;111000
52;BE31021896;-301;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63380;189508;9000
#N/A;BE31099178;-301;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
#N/A;BE31099178;-302;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
#N/A;BE31099178;-303;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
#N/A;BE31099178;-304;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
#N/A;BE31099178;-305;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
#N/A;BE31099178;-306;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47346;176636;64155
52;BE31021896;-302;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63380;189508;28800
52;BE31021896;-303;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63380;189508;13200
52;BE31021896;-304;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63380;189508;28800
53;BE31010460;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;56859;178780;48000
53;BE31010460;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;56859;178780;48000
53;BE31010460;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;56859;178780;48000
#N/A;BE31099690;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;85309;167971;
#N/A;BE31100176;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;70451;184629;190000
#N/A;BE31100176;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;BRL;VOL Opfok - vermeerdering - leg;BRL;NSUHS;WVL;70451;184629;
#N/A;BE31100176;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;70451;184629;190000
#N/A;BE31100321;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;72145;213263;192000
#N/A;BE31100321;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;72145;213263;86400
#N/A;BE31100321;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;72145;213263;110800
#N/A;BE31100745;-301;STP;PYPRO;PLTR;TRK;TRK;2;MEATP;PV Vleesproductie;MEATP;;WVL;68394;186124;
#N/A;BE31100842;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;44492;177653;50000
#N/A;BE31100842;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;44492;177653;50000
#N/A;BE31100842;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;44492;177653;50000
#N/A;BE31101350;-301;ACT;PYPRO;PLTR;TRK;TRK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;36940;179816;24000
#N/A;BE31101350;-302;ACT;PYPRO;PLTR;TRK;TRK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;36940;179816;8800
#N/A;BE31101350;-303;ACT;PYPRO;PLTR;TRK;TRK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;36940;179816;3200
#N/A;BE31101407;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;31552;201689;
#N/A;BE31105178;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;64720;201474;
#N/A;BE31106530;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47546;199165;70950
#N/A;BE31106530;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;47546;199165;70950
#N/A;BE31107022;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;30635;178187;126000
#N/A;BE31107022;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;30635;178187;132000
#N/A;BE31107170;-301;ACT;PYLCP;PLTR;TRK;TRK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;73892;179479;6600
#N/A;BE31107170;-302;ACT;PYLCP;PLTR;TRK;TRK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;73892;179479;6600
#N/A;BE31107448;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;59960;172501;
#N/A;BE31108398;-301;STP;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;WVL;65356;191735;
#N/A;BE31113588;-301;ACT;PYHOB;PLTR;CHCK;DUCK.GSE.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;WVL;44670;184087;
#N/A;BE31113588;-301;ACT;PYHOB;PLTR;DUCK;DUCK.GSE.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;WVL;44670;184087;
#N/A;BE31113588;-301;ACT;PYHOB;PLTR;GSE;DUCK.GSE.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;WVL;44670;184087;
#N/A;BE31114509;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;BL;PO Opfok - leg;BL;NSUHS;WVL;36029;190878;113500
#N/A;BE31114509;-302;ACT;PYPRO;PLTR;CHCK;CHCK;5;BL;PO Opfok - leg;BL;NSUHS;WVL;36029;190878;126500
#N/A;BE31114509;-303;ACT;PYPRO;PLTR;CHCK;CHCK;5;BL;PO Opfok - leg;BL;NSUHS;WVL;36029;190878;210000
#N/A;BE31114509;-304;ACT;PYPRO;PLTR;CHCK;CHCK;5;BL;PO Opfok - leg;BL;NSUHS;WVL;36029;190878;410000
#N/A;BE31116412;-301;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56794;180041;51600
#N/A;BE31116412;-302;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56794;180041;24000
#N/A;BE31116412;-303;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56794;180041;12300
#N/A;BE31116412;-304;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56794;180041;12300
#N/A;BE31116412;-305;ACT;PYPRO;PLTR;TRK;TRK;6;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56794;180041;19200
#N/A;BE31118921;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;55770;165278;
#N/A;BE31119780;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;86815;171654;220306
#N/A;BE31125934;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;82063;182491;
#N/A;BE31129263;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;61168;202937;
54;BE31007761;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;72557;202461;89400
#N/A;BE31135743;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;74337;176452;
55;BE30082379;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;BRM;VOV Opfok - vermeerdering - vlees;BRM;NSUHS;WVL;82310;194104;24800
#N/A;BE31136766;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;41929;193139;57500
#N/A;BE31136766;-302;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;41929;193139;57500
#N/A;BE31136766;-303;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;41929;193139;82500
#N/A;BE31137411;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;28656;177903;
55;BE30082379;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;BRM;VOV Opfok - vermeerdering - vlees;BRM;NSUHS;WVL;82310;194104;37200
56;BE31131861;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;BRM;VOV Opfok - vermeerdering - vlees;BRM;FREE;WVL;76423;191880;60000
#N/A;BE31138051;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;43806;181604;129000
#N/A;BE31138051;-302;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;43806;181604;170500
#N/A;BE31138343;-301;ACT;PYPRO;PLTR;TRK;TRK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;59458;166097;25000
#N/A;BE31138343;-302;ACT;PYPRO;PLTR;TRK;TRK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;59458;166097;30000
#N/A;BE31138343;-303;ACT;PYPRO;PLTR;TRK;TRK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;59458;166097;70000
#N/A;BE31138343;-304;ACT;PYPRO;PLTR;TRK;TRK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;59458;166097;60000
#N/A;BE31140186;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56629;181006;88000
#N/A;BE31140186;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;56629;181006;44000
#N/A;BE31140641;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;WVL;81517;163443;
57;BE30660097;-301;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;58231;170833;70000
57;BE30660097;-302;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;58231;170833;70000
57;BE30660097;-303;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;58231;170833;70000
57;BE30660097;-304;ACT;PYPRO;PLTR;CHCK;CHCK;7;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;58231;170833;69993
58;BE31136650;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;75425;193173;123200
59;BE10162880;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;ANT;171223;223906;400000
#N/A;BE31141654;-301;ACT;PYPRO;PLTR;TRK;TRK;1;MEATP;PV Vleesproductie;MEATP;;WVL;51651;179362;15000
#N/A;BE31141662;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;31240;178020;82000
#N/A;BE31141662;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;31240;178020;114000
60;BE31142553;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;49556;179053;36504
60;BE31142553;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;49556;179053;36504
60;BE31142553;-303;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;49556;179053;36504
#N/A;BE31141689;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;WVL;40158;181154;
#N/A;BE31141697;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;WVL;85051;182352;
#N/A;BE31141700;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;85076;182382;
#N/A;BE31141719;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;59653;174168;
#N/A;BE31141751;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;71029;178369;12000
#N/A;BE31141761;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;31724;188569;
#N/A;BE31141778;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;83075;193894;
#N/A;BE31141786;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;81146;168461;
61;BE30071253;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63728;189950;30500
#N/A;BE31141816;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;78943;211699;60000
#N/A;BE31141824;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;78522;182843;
#N/A;BE31141832;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;33106;200791;
#N/A;BE31141840;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;74831;180412;
#N/A;BE31141859;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;81526;196258;4950
#N/A;BE31141964;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;65829;199652;
#N/A;BE31141972;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;83035;171310;49000
#N/A;BE31141972;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;83035;171310;48000
#N/A;BE31141980;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;75839;175258;4000
#N/A;BE31141999;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;81155;167482;43840
#N/A;BE31141999;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;81155;167482;39254
#N/A;BE31142006;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;66741;170349;
#N/A;BE31142014;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;WVL;77938;211440;36000
#N/A;BE31142022;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;41312;191677;
#N/A;BE31142030;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;46093;170631;
#N/A;BE31142146;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;78368;179237;
#N/A;BE31142154;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;45390;177534;
#N/A;BE31142162;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;84960;168356;
#N/A;BE31142170;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;48061;196318;
#N/A;BE31142197;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;62801;174983;20000
61;BE30071253;-302;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;63728;189950;37500
62;BE31141794;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;79535;170638;45000
63;BE40233383;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;HERL;VL Broedeieren - vermeerdering - leg;HERL;NSUHS;OVB;95819;181367;40000
#N/A;BE31142219;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;58185;205706;17100
#N/A;BE31142227;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;59960;172501;
#N/A;BE31142235;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73649;196934;200000
#N/A;BE31142235;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73649;196934;200000
#N/A;BE31142235;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73649;196934;200000
#N/A;BE31142235;-304;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73649;196934;200000
#N/A;BE31142243;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;72795;199524;
64;BE40233081;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;OVB;79053;198174;21000
64;BE40233081;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;OVB;79053;198174;25500
64;BE40233081;-303;ACT;PYPRO;PLTR;CHCK;CHCK;3;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;OVB;79053;198174;34500
#N/A;BE31142261;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73010;195969;64000
#N/A;BE31142261;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73010;195969;64000
#N/A;BE31142261;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;BL;PO Opfok - leg;BL;NSUHS;WVL;73010;195969;100000
#N/A;BE31142278;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;WVL;72998;196015;
#N/A;BE31142286;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;43374;181096;
#N/A;BE31142294;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;78770;179116;
#N/A;BE31142316;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;38508;173048;
65;BE30692460;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;60921;176384;26932
66;BE31142251;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;66395;195941;231822
66;BE31142251;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;66395;195941;101775
66;BE31142251;-303;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;66395;195941;101775
67;BE31143487;-301;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;40000
67;BE31143487;-302;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;32000
#N/A;BE31142332;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;69454;192137;
#N/A;BE31142340;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;86971;176342;
#N/A;BE31142359;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;87409;171388;65850
#N/A;BE31142359;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;87409;171388;65850
#N/A;BE31142359;-303;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;87409;171388;123000
#N/A;BE31142375;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;46207;188254;9600
#N/A;BE31142391;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;28893;180803;
#N/A;BE31142405;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;40639;160872;
#N/A;BE31142413;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;82761;164833;
#N/A;BE31142421;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;41356;159399;
#N/A;BE31142431;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;80047;192382;
#N/A;BE31142448;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;WVL;61730;203464;71352
#N/A;BE31142448;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;WVL;61730;203464;132465
#N/A;BE31142456;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;;WVL;39535;181810;
67;BE31143487;-303;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;36000
67;BE31143487;-304;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;56000
67;BE31143487;-305;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;52000
67;BE31143487;-306;ACT;PYPRO;PLTR;CHCK;CHCK;8;BRM;VOV Opfok - vermeerdering - vlees;BRM;NSUHS;WVL;71359;187326;56000
67;BE31143487;-307;ACT;PYPRO;PLTR;CHCK;CHCK;8;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;WVL;71359;187326;72000
#N/A;BE31142472;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;54331;167471;
#N/A;BE31142480;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;80860;171023;19999
#N/A;BE31142499;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;61440;207030;20000
#N/A;BE31142502;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;57820;176887;
#N/A;BE31142510;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33476;178423;28000
#N/A;BE31142510;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33476;178423;28000
#N/A;BE31142529;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33675;178880;26000
#N/A;BE31142529;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33675;178880;50000
#N/A;BE31142529;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33675;178880;50000
#N/A;BE31142529;-304;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;NSUHS;WVL;33675;178880;80000
#N/A;BE31142537;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;WVL;77203;189184;0
#N/A;BE31142537;-351;ACT;PYHAT;PLTR;CHCK;CHCK;2;DOME;Broeierij - vlees;DOME;NSUHS;WVL;77203;189184;1500000
#N/A;BE31142545;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;WVL;60584;180943;
