ID_herd;ID_farm;H3N1;Longitude;Latitude;Species;SubspeciesList;Outdoor;ProductionList;Capacity;Date_capacity
BE31018313-0302;BE31018313;#N/A;3.04958;50.97354;Pluimvee;CHCK;NA;BRM;14000;1/04/2019
BE31018313-0303;BE31018313;#N/A;3.04958;50.97354;Pluimvee;CHCK;NA;BRM;14000;1/04/2019
BE31018313-0304;BE31018313;#N/A;3.04958;50.97354;Pluimvee;CHCK;NA;BRM;14650;1/04/2019
BE40233741-0301;BE40233741;#N/A;3.47025;50.97381;Pluimvee;CHCK;NA;MEATP;32000;1/04/2019
BE30881085-0301;BE30881085;#N/A;3.36204;50.9746;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE30153251-0301;BE30153251;#N/A;2.94537;50.97504;Pluimvee;CHCK;NA;BRM;2500;1/04/2019
BE30880933-0301;BE30880933;#N/A;3.3649;50.97705;Pluimvee;CHCK;Yes;BRM;14000;1/04/2019
BE30852281-0301;BE30852281;#N/A;3.17948;50.97724;Pluimvee;CHCK;NA;MEATP;4999;1/04/2019
BE30150145-0301;BE30150145;#N/A;2.84679;50.97731;Pluimvee;CHCK;NA;BL;4100;1/04/2019
BE20106075-0301;BE20106075;#N/A;4.23567;50.97828;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE20106075-0302;BE20106075;#N/A;4.23567;50.97828;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE20106075-0303;BE20106075;#N/A;4.23567;50.97828;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE40234061-0301;BE40234061;#N/A;3.6553;50.97839;Pluimvee;CHCK;NA;MEATP;3350;1/04/2019
BE40234061-0302;BE40234061;#N/A;3.6553;50.97839;Pluimvee;CHCK;NA;MEATP;3350;1/04/2019
BE40234061-0303;BE40234061;#N/A;3.6553;50.97839;Pluimvee;CHCK;NA;MEATP;3350;1/04/2019
BE40234061-0304;BE40234061;#N/A;3.6553;50.97839;Pluimvee;CHCK;NA;MEATP;4450;1/04/2019
BE40234061-0305;BE40234061;#N/A;3.6553;50.97839;Pluimvee;CHCK;NA;MEATP;5550;1/04/2019
BE40109577-0301;BE40109577;#N/A;3.94676;50.97849;Pluimvee;CHCK;NA;MEATP;10000;1/04/2019
BE30992693-0301;BE30992693;#N/A;2.63869;50.97859;Pluimvee;TRK;NA;MEATP;9000;1/04/2019
BE20160606-0301;BE20160606;#N/A;4.94701;50.97869;Pluimvee;NOTRE;NA;NOCSP;50;1/04/2019
BE40171914-0301;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;Yes;CELAY;200;1/04/2019
BE40171914-0302;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;NA;MEATP;2160;1/04/2019
BE40171914-0303;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;NA;CELAY;120;1/04/2019
BE40171914-0304;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;NA;MEATP;900;1/04/2019
BE40171914-0305;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;No;CELAY;1024;1/04/2019
BE40171914-0306;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;NA;MEATP;3000;1/04/2019
BE40171914-0307;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;NA;MEATP;1200;1/04/2019
BE40171914-0308;BE40171914;#N/A;3.77564;50.97895;Pluimvee;CHCK;No;CELAY;480;1/04/2019
BE31020431-0301;BE31020431;#N/A;2.62237;50.97911;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE31020431-0302;BE31020431;#N/A;2.62237;50.97911;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE40171493-0301;BE40171493;#N/A;3.57971;50.97965;Pluimvee;CHCK;Yes;MEATP;4999;1/04/2019
BE20047354-0301;BE20047354;#N/A;4.80199;50.97981;Pluimvee;CHCK;NA;MEATP;24500;1/04/2019
BE70128411-0301;BE70128411;#N/A;5.14975;50.97984;Pluimvee;CHCK;Yes;CELAY;20;1/04/2019
BE70128411-0302;BE70128411;#N/A;5.14975;50.97984;Pluimvee;CHCK;Yes;MEATP;500;1/04/2019
BE70128411-0303;BE70128411;#N/A;5.14975;50.97984;Pluimvee;GFWL;Yes;MEATP;150;1/04/2019
BE40096467-0301;BE40096467;#N/A;3.8191;50.97987;Pluimvee;CHCK;NA;MEATP;1000;1/04/2019
BE31015934-0301;BE31015934;#N/A;3.29039;50.98129;Pluimvee;CHCK;Yes;MEATP;10000;1/04/2019
BE30180567-0301;BE30180567;#N/A;2.76293;50.98231;Pluimvee;CHCK;NA;MEATP;59900;1/04/2019
BE30180311-0301;BE30180311;#N/A;2.76896;50.98262;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE30180311-0302;BE30180311;#N/A;2.76896;50.98262;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE30180311-0303;BE30180311;#N/A;2.76896;50.98262;Pluimvee;CHCK;NA;MEATP;29500;1/04/2019
BE40233170-0301;BE40233170;#N/A;3.47377;50.98274;Pluimvee;CHCK;NA;BL;5000;1/04/2019
BE30993193-0301;BE30993193;#N/A;2.64996;50.98368;Pluimvee;CHCK;NA;MEATP;32000;1/04/2019
BE30180974-0301;BE30180974;#N/A;2.72997;50.98384;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE40015734-0301;BE40015734;#N/A;3.46473;50.9842;Pluimvee;CHCK;NA;MEATP;55000;1/04/2019
BE70105673-0301;BE70105673;#N/A;5.2747;50.98426;Pluimvee;CHCK;Yes;CELAY;NA;1/04/2019
BE40233804-0301;BE40233804;#N/A;3.466575;50.985445;Pluimvee;CHCK;NA;MEATP;21000;1/04/2019
BE40233804-0302;BE40233804;#N/A;3.466575;50.985445;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE40233804-0303;BE40233804;#N/A;3.466575;50.985445;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE40233804-0304;BE40233804;#N/A;3.466575;50.985445;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE30890084-0301;BE30890084;#N/A;3.40133;50.98769;Pluimvee;CHCK;NA;BRM;15000;1/04/2019
BE30180060-0301;BE30180060;#N/A;2.72221;50.98778;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE30180060-0302;BE30180060;#N/A;2.72221;50.98778;Pluimvee;CHCK;NA;MEATP;58000;1/04/2019
BE30800026-0301;BE30800026;#N/A;3.16448;50.989;Pluimvee;CHCK;NA;MEATP;3500;1/04/2019
BE30181067-0301;BE30181067;#N/A;2.73292;50.98928;Pluimvee;CHCK;NA;MEATP;14500;1/04/2019
BE30181067-0302;BE30181067;#N/A;2.73292;50.98928;Pluimvee;CHCK;NA;MEATP;14500;1/04/2019
BE30181067-0303;BE30181067;#N/A;2.73292;50.98928;Pluimvee;CHCK;NA;MEATP;20999;1/04/2019
BE20076567-0301;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20076567-0302;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20076567-0303;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20076567-0304;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20076567-0305;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20076567-0306;BE20076567;#N/A;4.22151;50.98986;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE20061276-0301;BE20061276;#N/A;4.89893;50.98994;Pluimvee;CHCK;NA;MEATP;190;1/04/2019
BE70105746-0301;BE70105746;#N/A;5.58852;50.99076;Pluimvee;CHCK;No;CELAY;NA;1/04/2019
BE30851161-0301;BE30851161;#N/A;3.19415;50.99353;Pluimvee;CHCK;NA;MEATP;24000;1/04/2019
BE30851161-0302;BE30851161;#N/A;3.19415;50.99353;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE30992995-0301;BE30992995;#N/A;2.64946;50.99366;Pluimvee;CHCK;NA;MEATP;25600;1/04/2019
BE30891420-0301;BE30891420;#N/A;3.39739;50.99381;Pluimvee;CHCK;NA;MEATP;19750;1/04/2019
BE30891420-0302;BE30891420;#N/A;3.39739;50.99381;Pluimvee;CHCK;NA;MEATP;19750;1/04/2019
BE30871111-0301;BE30871111;#N/A;3.27925;50.99392;Pluimvee;CHCK;NA;MEATP;37800;1/04/2019
BE31142375-0301;BE31142375;#N/A;2.88995;50.99477;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE31026308-0301;BE31026308;#N/A;3.36565;50.99707;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE40007812-0301;BE40007812;#N/A;3.47878;50.9971;Pluimvee;CHCK;NA;MEATP;500;1/04/2019
BE20034521-0301;BE20034521;#N/A;4.74447;50.99721;Pluimvee;CHCK;NA;MEATP;7400;1/04/2019
BE20034521-0302;BE20034521;#N/A;4.74447;50.99721;Pluimvee;CHCK;NA;MEATP;7400;1/04/2019
BE31020547-0301;BE31020547;#N/A;3.18117;50.99756;Pluimvee;CHCK;NA;HERL;10000;1/04/2019
BE31020547-0302;BE31020547;#N/A;3.18117;50.99756;Pluimvee;CHCK;NA;HERL;10000;1/04/2019
BE31020547-0303;BE31020547;#N/A;3.18117;50.99756;Pluimvee;CHCK;NA;HERL;10000;1/04/2019
BE30120254-0301;BE30120254;#N/A;3.00534;50.99777;Pluimvee;CHCK;NA;MEATP;42000;1/04/2019
BE30120254-0302;BE30120254;#N/A;3.00534;50.99777;Pluimvee;CHCK;NA;MEATP;42000;1/04/2019
BE40208842-0301;BE40208842;#N/A;3.7677;50.99809;Pluimvee;CHCK;NA;NOCSP;0;1/04/2019
BE40337650-0301;BE40337650;#N/A;3.99063;50.99834;Pluimvee;CHCK;NA;MEATP;200;1/04/2019
BE10241901-0301;BE10241901;#N/A;4.51876;51.00188;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE10241901-0401;BE10241901;#N/A;4.51876;51.00188;Loopvogel;OSTR;NA;NA;NA;1/04/2019
BE40293254-0401;BE40293254;#N/A;3.99721;51.00191;Loopvogel;OSTR;Yes;MEATP;20;1/04/2019
BE31142898-0301;BE31142898;#N/A;2.89646;51.00215;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE31142898-0302;BE31142898;#N/A;2.89646;51.00215;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE30881379-0301;BE30881379;#N/A;3.37787;51.00221;Pluimvee;CHCK;NA;MEATP;13000;1/04/2019
BE30872302-0301;BE30872302;#N/A;3.2921;51.00244;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE30872302-0302;BE30872302;#N/A;3.2921;51.00244;Pluimvee;CHCK;NA;MEATP;13000;1/04/2019
BE30872302-0303;BE30872302;#N/A;3.2921;51.00244;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE30872302-0304;BE30872302;#N/A;3.2921;51.00244;Pluimvee;CHCK;NA;MEATP;38000;1/04/2019
BE30850831-0301;BE30850831;#N/A;3.22056;51.00355;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE31095245-0301;BE31095245;#N/A;3.05231;51.00484;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE31143673-0301;BE31143673;#N/A;3.37443;51.00537;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE31143101-0301;BE31143101;#N/A;3.00633;51.00587;Pluimvee;CHCK;NA;MEATP;37000;1/04/2019
BE31143101-0302;BE31143101;#N/A;3.00633;51.00587;Pluimvee;CHCK;NA;MEATP;42000;1/04/2019
BE30870083-0301;BE30870083;#N/A;3.291;51.00623;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE30870083-0302;BE30870083;#N/A;3.291;51.00623;Pluimvee;CHCK;NA;HERM;4800;1/04/2019
BE20052218-0301;BE20052218;#N/A;4.76677;51.00642;Pluimvee;CHCK;No;CELAY;59640;1/04/2019
BE31175613-0401;BE31175613;#N/A;2.77614;51.00689;Loopvogel;OSTR;Yes;MEATP;8;1/04/2019
BE31142537-0351;BE31142537;#N/A;3.33185;51.0072;Pluimvee;CHCK;NA;DOME;750000;1/04/2019
BE40234509-0301;BE40234509;#N/A;4.16223;51.00729;Pluimvee;NOTRE;NA;NOCSP;4000;1/04/2019
BE31198168-0301;BE31198168;#N/A;3.00582;51.00746;Pluimvee;CHCK;NA;MEATP;52200;1/04/2019
BE30890637-0301;BE30890637;#N/A;3.42634;51.00799;Pluimvee;CHCK;NA;MEATP;16000;1/04/2019
BE30190147-0301;BE30190147;#N/A;2.72741;51.00806;Pluimvee;CHCK;NA;HERM;17000;1/04/2019
BE30881174-0301;BE30881174;#N/A;3.3701;51.00882;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE30881174-0302;BE30881174;#N/A;3.3701;51.00882;Pluimvee;CHCK;NA;MEATP;38000;1/04/2019
BE30890548-0301;BE30890548;#N/A;3.42789;51.00896;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE31162139-0301;BE31162139;#N/A;3.00624;51.00905;Pluimvee;NOTRE;Yes;NOCSP;999;1/04/2019
BE30160892-0301;BE30160892;#N/A;2.91563;51.00961;Pluimvee;CHCK;NA;MEATP;10800;1/04/2019
BE30160892-0302;BE30160892;#N/A;2.91563;51.00961;Pluimvee;CHCK;NA;MEATP;8000;1/04/2019
BE31143568-0301;BE31143568;#N/A;2.91563;51.00961;Pluimvee;CHCK;No;CELAY;29591;1/04/2019
BE30481575-0301;BE30481575;#N/A;2.64424;51.00998;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE40234495-0301;BE40234495;#N/A;4.1786;51.01193;Pluimvee;NOTRE;NA;NOCSP;19000;1/04/2019
BE30120191-0301;BE30120191;#N/A;3.00741;51.01318;Pluimvee;CHCK;NA;MEATP;28400;1/04/2019
BE30840702-0301;BE30840702;#N/A;3.08716;51.01373;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE70105967-0301;BE70105967;#N/A;5.74055;51.0138;Pluimvee;CHCK;NA;BRM;29000;1/04/2019
BE31143959-0301;BE31143959;#N/A;2.58997;51.01436;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE31143959-0302;BE31143959;#N/A;2.58997;51.01436;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE40008770-0301;BE40008770;#N/A;3.50338;51.01529;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10044233-0301;BE10044233;#N/A;4.39969;51.01536;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE31143002-0301;BE31143002;#N/A;3.33613;51.01556;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE40233464-0301;BE40233464;#N/A;4.00035;51.01574;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE40234029-0301;BE40234029;#N/A;3.81038;51.01632;Pluimvee;CHCK;NA;MEATP;34000;1/04/2019
BE40048411-0301;BE40048411;#N/A;4.02128;51.01671;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE40008010-0301;BE40008010;#N/A;3.47048;51.01754;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE31020393-0301;BE31020393;#N/A;2.72171;51.01781;Pluimvee;CHCK;NA;MEATP;20500;1/04/2019
BE20101391-0301;BE20101391;#N/A;5.09166;51.01785;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE20101391-0302;BE20101391;#N/A;5.09166;51.01785;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE31138343-0301;BE31138343;#N/A;3.1447;51.01834;Pluimvee;TRK;NA;MEATP;5000;1/04/2019
BE31138343-0302;BE31138343;#N/A;3.1447;51.01834;Pluimvee;TRK;NA;MEATP;6000;1/04/2019
BE31138343-0303;BE31138343;#N/A;3.1447;51.01834;Pluimvee;TRK;NA;MEATP;14000;1/04/2019
BE31138343-0304;BE31138343;#N/A;3.1447;51.01834;Pluimvee;TRK;NA;MEATP;12000;1/04/2019
BE31114509-0301;BE31114509;#N/A;2.74616;51.01876;Pluimvee;CHCK;NA;BL;22700;1/04/2019
BE31114509-0302;BE31114509;#N/A;2.74616;51.01876;Pluimvee;CHCK;NA;BL;25300;1/04/2019
BE31114509-0303;BE31114509;#N/A;2.74616;51.01876;Pluimvee;CHCK;NA;BL;42000;1/04/2019
BE31114509-0304;BE31114509;#N/A;2.74616;51.01876;Pluimvee;CHCK;NA;BL;82000;1/04/2019
BE70036221-0301;BE70036221;#N/A;5.25845;51.01919;Pluimvee;CHCK;Yes;CELAY;4600;1/04/2019
BE70036221-0302;BE70036221;#N/A;5.25845;51.01919;Pluimvee;DUCK;NA;MEATP;4900;1/04/2019
BE70105479-0301;BE70105479;#N/A;5.25644;51.01996;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE31020458-0301;BE31020458;#N/A;2.71524;51.02017;Pluimvee;CHCK;NA;MEATP;34000;1/04/2019
BE40008029-0301;BE40008029;#N/A;3.47846;51.02048;Pluimvee;CHCK;Yes;CELAY;4999;1/04/2019
BE10202270-0301;BE10202270;#N/A;4.71321;51.02076;Pluimvee;NOTRE;Yes;NOCSP;2000;1/04/2019
BE40133729-0301;BE40133729;#N/A;3.85798;51.02112;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE30061215-0301;BE30061215;#N/A;3.19289;51.02181;Pluimvee;CHCK;NA;MEATP;22200;1/04/2019
BE31011807-0301;BE31011807;#N/A;2.57995;51.02328;Pluimvee;CHCK;NA;MEATP;42200;1/04/2019
BE31011807-0302;BE31011807;#N/A;2.57995;51.02328;Pluimvee;CHCK;NA;MEATP;42200;1/04/2019
BE40234339-0301;BE40234339;#N/A;4.21529;51.0237;Pluimvee;GSE;Yes;HERL;700;1/04/2019
BE40234339-0302;BE40234339;#N/A;4.21529;51.0237;Pluimvee;DUCK;Yes;HERL;850;1/04/2019
BE40234339-0351;BE40234339;#N/A;4.21529;51.0237;Pluimvee;GSE;NA;DOLM;15000;1/04/2019
BE40234339-0352;BE40234339;#N/A;4.21529;51.0237;Pluimvee;DUCK;NA;DOLM;34000;1/04/2019
BE30481370-0301;BE30481370;#N/A;2.68147;51.02438;Pluimvee;CHCK;No;CELAY;NA;1/04/2019
BE40127303-0301;BE40127303;#N/A;3.44504;51.02439;Pluimvee;CHCK;NA;MEATP;7000;1/04/2019
BE40127303-0302;BE40127303;#N/A;3.44504;51.02439;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE40127303-0303;BE40127303;#N/A;3.44504;51.02439;Pluimvee;CHCK;NA;MEATP;2000;1/04/2019
BE30130438-0301;BE30130438;#N/A;2.97166;51.02708;Pluimvee;CHCK;NA;BRM;2800;1/04/2019
BE31201517-0301;BE31201517;#N/A;3.21563;51.02739;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10178620-0301;BE10178620;#N/A;4.87432;51.02767;Pluimvee;CHCK;No;CELAY;NA;1/04/2019
BE31015349-0301;BE31015349;#N/A;3.22931;51.02781;Pluimvee;PGN.DUCK.GSE.QL;Yes;NOCSP;NA;1/04/2019
BE30882804-0301;BE30882804;#N/A;3.3661;51.0281;Pluimvee;CHCK;NA;MEATP;84990;1/04/2019
BE40137104-0301;BE40137104;#N/A;3.456;51.0281;Pluimvee;CHCK;NA;MEATP;24250;1/04/2019
BE40137104-0302;BE40137104;#N/A;3.456;51.0281;Pluimvee;CHCK;NA;MEATP;24250;1/04/2019
BE40137104-0303;BE40137104;#N/A;3.456;51.0281;Pluimvee;CHCK;NA;MEATP;34320;1/04/2019
BE40025349-0301;BE40025349;#N/A;3.46508;51.02837;Pluimvee;CHCK;NA;MEATP;84000;1/04/2019
BE31004622-0301;BE31004622;#N/A;2.71218;51.02856;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE30891730-0301;BE30891730;#N/A;3.41854;51.02856;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE30891730-0302;BE30891730;#N/A;3.41854;51.02856;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE30891730-0303;BE30891730;#N/A;3.41854;51.02856;Pluimvee;CHCK;NA;MEATP;16500;1/04/2019
BE30880267-0301;BE30880267;#N/A;3.36325;51.02914;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE31031565-0301;BE31031565;#N/A;3.37008;51.02918;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE31031565-0302;BE31031565;#N/A;3.37008;51.02918;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE30082255-0301;BE30082255;#N/A;3.41364;51.02932;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE30882375-0301;BE30882375;#N/A;3.35471;51.03004;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE30481788-0301;BE30481788;#N/A;2.64029;51.03018;Pluimvee;CHCK;NA;MEATP;44000;1/04/2019
BE40129713-0302;BE40129713;#N/A;3.5176;51.03071;Pluimvee;CHCK;No;CELAY;22000;1/04/2019
BE40129713-0303;BE40129713;#N/A;3.5176;51.03071;Pluimvee;CHCK;Yes;CELAY;8000;1/04/2019
BE40022889-0301;BE40022889;#N/A;3.51245;51.03119;Pluimvee;CHCK;Yes;CELAY;15000;1/04/2019
BE40182282-0301;BE40182282;#N/A;3.510493756;51.03215034;Pluimvee;CHCK;NA;BRM;10000;1/04/2019
BE40182282-0302;BE40182282;#N/A;3.510493756;51.03215034;Pluimvee;CHCK;NA;BRM;12000;1/04/2019
BE40048314-0301;BE40048314;#N/A;4.0322;51.03277;Pluimvee;DUCK.GSE.CHCK;Yes;NOCSP;NA;1/04/2019
BE31143861-0351;BE31143861;#N/A;3.32769;51.03279;Pluimvee;CHCK;NA;DOME;4512000;1/04/2019
BE10237491-0301;BE10237491;#N/A;4.32124;51.03285;Pluimvee;CHCK;NA;MEATP;4999;1/04/2019
BE30080295-0301;BE30080295;#N/A;3.41111;51.03332;Pluimvee;CHCK;NA;MEATP;37500;1/04/2019
BE40024369-0301;BE40024369;#N/A;3.45127;51.03336;Pluimvee;CHCK;NA;MEATP;84900;1/04/2019
BE30082352-0301;BE30082352;#N/A;3.36814;51.0339;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE30080351-0301;BE30080351;#N/A;3.3756;51.03416;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE30080351-0302;BE30080351;#N/A;3.3756;51.03416;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE30080351-0303;BE30080351;#N/A;3.3756;51.03416;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE40025101-0301;BE40025101;#N/A;3.43118;51.03428;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE31136766-0301;BE31136766;#N/A;2.84551;51.03444;Pluimvee;CHCK;NA;MEATP;11500;1/04/2019
BE31136766-0302;BE31136766;#N/A;2.84551;51.03444;Pluimvee;CHCK;NA;MEATP;11500;1/04/2019
BE31136766-0303;BE31136766;#N/A;2.84551;51.03444;Pluimvee;CHCK;NA;MEATP;16500;1/04/2019
BE30890157-0301;BE30890157;#N/A;3.42665;51.03468;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE30890157-0302;BE30890157;#N/A;3.42665;51.03468;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE30890157-0303;BE30890157;#N/A;3.42665;51.03468;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE30882261-0301;BE30882261;#N/A;3.34789;51.03652;Pluimvee;CHCK;NA;MEATP;48686;1/04/2019
BE30882261-0302;BE30882261;#N/A;3.34789;51.03652;Pluimvee;CHCK;NA;MEATP;48686;1/04/2019
BE30882261-0303;BE30882261;#N/A;3.34789;51.03652;Pluimvee;CHCK;NA;MEATP;48686;1/04/2019
BE30882261-0304;BE30882261;#N/A;3.34789;51.03652;Pluimvee;CHCK;NA;MEATP;48686;1/04/2019
BE40226174-0301;BE40226174;#N/A;3.94432;51.03779;Pluimvee;CHCK;Yes;CELAY;31500;1/04/2019
BE40226174-0302;BE40226174;#N/A;3.94432;51.03779;Pluimvee;CHCK;No;CELAY;31500;1/04/2019
BE40022978-0301;BE40022978;#N/A;3.53471;51.03899;Pluimvee;CHCK;NA;HERM;23400;1/04/2019
BE40022978-0302;BE40022978;#N/A;3.53471;51.03899;Pluimvee;CHCK;NA;HERM;12600;1/04/2019
BE70106084-0301;BE70106084;#N/A;5.52784;51.03959;Pluimvee;CHCK;NA;MEATP;39900;1/04/2019
BE30051333-0301;BE30051333;#N/A;3.31327;51.04169;Pluimvee;CHCK;NA;NOCSP;NA;1/04/2019
BE10084103-0301;BE10084103;#N/A;4.7898;51.04197;Pluimvee;CHCK;NA;MEATP;27000;1/04/2019
BE10084103-0302;BE10084103;#N/A;4.7898;51.04197;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10084103-0303;BE10084103;#N/A;4.7898;51.04197;Pluimvee;CHCK;NA;MEATP;33000;1/04/2019
BE20106520-0301;BE20106520;#N/A;5.09887;51.04242;Pluimvee;CHCK;NA;MEATP;57500;1/04/2019
BE30061851-0301;BE30061851;#N/A;3.17544;51.04278;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE30061851-0302;BE30061851;#N/A;3.17544;51.04278;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE30061851-0303;BE30061851;#N/A;3.17544;51.04278;Pluimvee;CHCK;NA;MEATP;5600;1/04/2019
BE31026022-0301;BE31026022;#N/A;3.36047;51.04284;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE10179228-0301;BE10179228;#N/A;4.59636;51.04293;Pluimvee;CHCK;NA;MEATP;17000;1/04/2019
BE20084802-0301;BE20084802;#N/A;5.08595;51.04304;Pluimvee;CHCK;NA;MEATP;3600;1/04/2019
BE40022714-0301;BE40022714;#N/A;3.53306;51.04457;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE40022714-0302;BE40022714;#N/A;3.53306;51.04457;Pluimvee;CHCK;NA;MEATP;23500;1/04/2019
BE40022714-0303;BE40022714;#N/A;3.53306;51.04457;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE20017048-0301;BE20017048;#N/A;5.12224;51.04481;Pluimvee;CHCK;NA;MEATP;17000;1/04/2019
BE20017048-0302;BE20017048;#N/A;5.12224;51.04481;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE20017048-0303;BE20017048;#N/A;5.12224;51.04481;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE20017048-0304;BE20017048;#N/A;5.12224;51.04481;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE40198766-0301;BE40198766;#N/A;3.53664;51.04552;Pluimvee;PGN.DUCK.PHST.GSE.TRK.CHCK.QL.GFWL.PRTG;Yes;NOCSP;0;1/04/2019
BE70105320-0301;BE70105320;#N/A;5.64016;51.04554;Pluimvee;CHCK;Yes;HERL.HERM;60000;1/04/2019
BE30480234-0301;BE30480234;#N/A;2.611758545;51.04633333;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE30480234-0302;BE30480234;#N/A;2.611758545;51.04633333;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE30480234-0303;BE30480234;#N/A;2.611758545;51.04633333;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE30480234-0304;BE30480234;#N/A;2.611758545;51.04633333;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE30480234-0305;BE30480234;#N/A;2.611758545;51.04633333;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
