name,day_hour,wind_direction,wind_speed
MELLE,2019-02-20 15,231.2,4.513
MELLE,2019-02-20 16,231.3,3.827
MELLE,2019-02-20 17,212.2,3.814
MELLE,2019-02-20 18,210.4,2.812
MELLE,2019-02-20 19,202.3,2.968
MELLE,2019-02-20 20,231.4,2.033
MELLE,2019-02-20 21,194.6,2.866
MELLE,2019-02-20 22,199.1,3.756
MELLE,2019-02-20 23,227.1,2.168
MELLE,2019-02-21 00,224.9,2.789
MELLE,2019-02-21 01,226.9,3.029
MELLE,2019-02-21 02,226.6,2.042
MELLE,2019-02-21 03,224.5,2.011
MELLE,2019-02-21 04,218.4,3.099
MELLE,2019-02-21 05,216.1,2.788
MELLE,2019-02-21 06,224.3,3.598
MELLE,2019-02-21 07,226.9,3.243
MELLE,2019-02-21 08,223.9,3.543
MELLE,2019-02-21 09,222.2,4.787
MELLE,2019-02-21 10,242.6,4.212
MELLE,2019-02-21 11,242,4.04
MELLE,2019-02-21 12,254.7,4.468
MELLE,2019-02-21 13,263.1,5.354
MELLE,2019-02-21 14,265.2,3.841
MELLE,2019-02-21 15,255.4,3.486
MELLE,2019-02-21 16,271.8,2.907
MELLE,2019-02-21 17,277.9,3.272
MELLE,2019-02-21 18,264.5,1.64
MELLE,2019-02-21 19,271.4,1.472
MELLE,2019-02-21 20,267.3,2.081
MELLE,2019-02-21 21,306.2,1.887
MELLE,2019-02-21 22,284,2.885
MELLE,2019-02-21 23,292.2,2.069
MELLE,2019-02-22 00,311.3,1.812
MELLE,2019-02-22 01,283.1,2.377
MELLE,2019-02-22 02,298,1.546
MELLE,2019-02-22 03,278.8,1.971
MELLE,2019-02-22 04,304.2,1.366
MELLE,2019-02-22 05,0,0
MELLE,2019-02-22 06,246.5,1
MELLE,2019-02-22 07,284.3,1
MELLE,2019-02-22 08,229.4,1
MELLE,2019-02-22 09,204.6,1
MELLE,2019-02-22 10,292.8,1
MELLE,2019-02-22 11,132.8,1.296
MELLE,2019-02-22 12,136.4,2.25
MELLE,2019-02-22 13,303.6,1.893
MELLE,2019-02-22 14,0,0
MELLE,2019-02-22 15,78.9,1.487
MELLE,2019-02-22 16,97.7,2.654
MELLE,2019-02-22 17,92.3,2.994
MELLE,2019-02-22 18,87,2.354
MELLE,2019-02-22 19,80,1.908
MELLE,2019-02-22 20,57.4,1.94
MELLE,2019-02-22 21,71.2,2.433
MELLE,2019-02-22 22,82.1,2.158
MELLE,2019-02-22 23,80.4,2.713
MELLE,2019-02-23 00,102.5,3.16
MELLE,2019-02-23 01,88.5,2.742
MELLE,2019-02-23 02,88.5,2.448
MELLE,2019-02-23 03,118.3,2.218
MELLE,2019-02-23 04,113.2,1.994
MELLE,2019-02-23 05,91.4,1.023
MELLE,2019-02-23 06,93.2,1.927
MELLE,2019-02-23 07,97.6,2.121
MELLE,2019-02-23 08,101.3,2.038
MELLE,2019-02-23 09,102,2.723
MELLE,2019-02-23 10,117.9,2.633
MELLE,2019-02-23 11,133.1,2.738
MELLE,2019-02-23 12,104.4,2.931
MELLE,2019-02-23 13,87.7,4.059
MELLE,2019-02-23 14,95.5,3.23
MELLE,2019-02-23 15,96.4,3.376
MELLE,2019-02-23 16,91.7,2.925
MELLE,2019-02-23 17,75.8,2.622
MELLE,2019-02-23 18,88.9,2.936
MELLE,2019-02-23 19,99.7,2.522
MELLE,2019-02-23 20,104.6,2.973
MELLE,2019-02-23 21,86.6,2.274
MELLE,2019-02-23 22,75.9,1.624
MELLE,2019-02-23 23,88.3,1.721
MELLE,2019-02-24 00,114.8,2.134
MELLE,2019-02-24 01,57.4,1
MELLE,2019-02-24 02,75.4,1.783
MELLE,2019-02-24 03,0,0
MELLE,2019-02-24 04,0,0
MELLE,2019-02-24 05,0,0
MELLE,2019-02-24 06,127.9,1.135
MELLE,2019-02-24 07,108.2,1
MELLE,2019-02-24 08,0,0
MELLE,2019-02-24 09,130.3,1.551
MELLE,2019-02-24 10,120.2,1.676
MELLE,2019-02-24 11,74.3,1.957
MELLE,2019-02-24 12,78.6,1.28
MELLE,2019-02-24 13,88.7,1.484
MELLE,2019-02-24 14,89.1,1.062
MELLE,2019-02-24 15,109.2,1.163
MELLE,2019-02-24 16,88.4,1.834
MELLE,2019-02-24 17,101.3,2.266
MELLE,2019-02-24 18,73.4,1.062
MELLE,2019-02-24 19,37,1
MELLE,2019-02-24 20,78.6,1.573
MELLE,2019-02-24 21,23.4,1
MELLE,2019-02-24 22,107.2,1.383
MELLE,2019-02-24 23,344.8,1.181
MELLE,2019-02-25 00,129.1,1
MELLE,2019-02-25 01,0,0
MELLE,2019-02-25 02,115.4,1.487
MELLE,2019-02-25 03,89.7,1
MELLE,2019-02-25 04,96.6,1.928
MELLE,2019-02-25 05,54.5,2.688
MELLE,2019-02-25 06,0,0
MELLE,2019-02-25 07,66.8,1
MELLE,2019-02-25 08,37.9,1.198
MELLE,2019-02-25 09,296.4,1
MELLE,2019-02-25 10,30,1.413
MELLE,2019-02-25 11,80.1,1.949
MELLE,2019-02-25 12,71.2,2.136
MELLE,2019-02-25 13,91.4,2.451
MELLE,2019-02-25 14,108,2.41
MELLE,2019-02-25 15,88.1,1.857
MELLE,2019-02-25 16,45,2.222
MELLE,2019-02-25 17,67.4,1
MELLE,2019-02-25 18,0,0
MELLE,2019-02-25 19,82.5,2.114
MELLE,2019-02-25 20,0,0
MELLE,2019-02-25 21,18.1,1
MELLE,2019-02-25 22,105.4,1
MELLE,2019-02-25 23,0,0
MELLE,2019-02-26 00,0,0
MELLE,2019-02-26 01,109.2,1.17
MELLE,2019-02-26 02,58.5,1
MELLE,2019-02-26 03,0,0
MELLE,2019-02-26 04,184.2,1
MELLE,2019-02-26 05,136.5,1
MELLE,2019-02-26 06,249,1
MELLE,2019-02-26 07,69.3,1
MELLE,2019-02-26 08,116.5,1.364
MELLE,2019-02-26 09,113.1,1.429
MELLE,2019-02-26 10,123.1,1.631
MELLE,2019-02-26 11,105.5,1.391
MELLE,2019-02-26 12,99.8,1.745
MELLE,2019-02-26 13,88.4,2.462
MELLE,2019-02-26 14,101.1,2.556
MELLE,2019-02-26 15,103.7,1.762
MELLE,2019-02-26 16,78.8,2.353
MELLE,2019-02-26 17,70.2,2.888
MELLE,2019-02-26 18,48.6,1
MELLE,2019-02-26 19,33.5,1
MELLE,2019-02-26 20,0,0
MELLE,2019-02-26 21,0,0
MELLE,2019-02-26 22,0,0
MELLE,2019-02-26 23,0,0
MELLE,2019-02-27 00,0,0
MELLE,2019-02-27 01,112.8,1.078
MELLE,2019-02-27 02,109.1,1
MELLE,2019-02-27 03,0,0
MELLE,2019-02-27 04,106.1,1.71
MELLE,2019-02-27 05,177.2,1
MELLE,2019-02-27 06,183.8,1
MELLE,2019-02-27 07,173.6,1.071
MELLE,2019-02-27 08,59.9,1
MELLE,2019-02-27 09,219.6,1.947
MELLE,2019-02-27 10,209.8,3.034
MELLE,2019-02-27 11,211.2,3.339
MELLE,2019-02-27 12,222.1,3.193
MELLE,2019-02-27 13,222.8,3.207
MELLE,2019-02-27 14,250.9,3.292
MELLE,2019-02-27 15,257.4,3.306
MELLE,2019-02-27 16,228.8,3.222
MELLE,2019-02-27 17,233.5,1.622
MELLE,2019-02-27 18,212.3,1.226
MELLE,2019-02-27 19,274.9,1.651
MELLE,2019-02-27 20,243.9,1.732
MELLE,2019-02-27 21,251.6,1.716
MELLE,2019-02-27 22,222,1.986
MELLE,2019-02-27 23,229,1.166
MELLE,2019-02-28 00,225.6,2.267
MELLE,2019-02-28 01,231.1,2.964
MELLE,2019-02-28 02,232.4,2.909
MELLE,2019-02-28 03,237.9,4.12
MELLE,2019-02-28 04,235.3,2.506
MELLE,2019-02-28 05,229.9,2.745
MELLE,2019-02-28 06,236.4,3.216
MELLE,2019-02-28 07,230.9,3.197
MELLE,2019-02-28 08,237.1,3.209
MELLE,2019-02-28 09,255.8,4.752
MELLE,2019-02-28 10,262.7,5.388
MELLE,2019-02-28 11,261.1,6.915
MELLE,2019-02-28 12,243.6,5.417
MELLE,2019-02-28 13,254.3,5.908
MELLE,2019-02-28 14,241.5,5.595
MELLE,2019-02-28 15,250.8,5.697
MELLE,2019-02-28 16,252.5,5.968
MELLE,2019-02-28 17,241,4.704
MELLE,2019-02-28 18,236.5,3.776
MELLE,2019-02-28 19,236.3,5
MELLE,2019-02-28 20,234.7,4.706
MELLE,2019-02-28 21,243,4.791
MELLE,2019-02-28 22,238.4,4.423
MELLE,2019-02-28 23,245.9,4.286
MELLE,2019-03-01 00,259.2,3.925
MELLE,2019-03-01 01,269.6,3.617
MELLE,2019-03-01 02,292.6,3.137
MELLE,2019-03-01 03,290.7,2.89
MELLE,2019-03-01 04,329.3,5.361
MELLE,2019-03-01 05,331.3,4.935
MELLE,2019-03-01 06,318.4,4.602
MELLE,2019-03-01 07,311.3,5.925
MELLE,2019-03-01 08,312.6,5.185
MELLE,2019-03-01 09,323.2,5.688
MELLE,2019-03-01 10,348.1,5.994
MELLE,2019-03-01 11,344.6,4.824
MELLE,2019-03-01 12,343.1,3.618
MELLE,2019-03-01 13,339.3,4.296
MELLE,2019-03-01 14,329.1,3.35
MELLE,2019-03-01 15,330.1,3.159
MELLE,2019-03-01 16,321.7,2.981
MELLE,2019-03-01 17,328.9,2.437
MELLE,2019-03-01 18,291.8,1.574
MELLE,2019-03-01 19,247.7,1.122
MELLE,2019-03-01 20,212.9,1.483
MELLE,2019-03-01 21,216.2,2.083
MELLE,2019-03-01 22,191.4,2.089
MELLE,2019-03-01 23,204.3,2.221
MELLE,2019-03-02 00,212.6,2.529
MELLE,2019-03-02 01,202.8,2.32
MELLE,2019-03-02 02,200.1,2.963
MELLE,2019-03-02 03,204.2,3.391
MELLE,2019-03-02 04,201.2,2.944
MELLE,2019-03-02 05,194.8,3.575
MELLE,2019-03-02 06,176.2,3.516
MELLE,2019-03-02 07,166.5,3.597
MELLE,2019-03-02 08,160.3,3.099
MELLE,2019-03-02 09,189.2,4.569
MELLE,2019-03-02 10,202.5,4.203
MELLE,2019-03-02 11,200.6,6.123
MELLE,2019-03-02 12,196.4,4.844
MELLE,2019-03-02 13,217.8,5.518
MELLE,2019-03-02 14,228.4,4.263
MELLE,2019-03-02 15,242.9,6.812
MELLE,2019-03-02 16,247.2,4.874
MELLE,2019-03-02 17,253.5,6.332
MELLE,2019-03-02 18,245.5,6.809
MELLE,2019-03-02 19,241.8,5.853
MELLE,2019-03-02 20,230.7,5.683
MELLE,2019-03-02 21,211.1,6.586
MELLE,2019-03-02 22,212.1,6.537
MELLE,2019-03-02 23,216,8.657
MELLE,2019-03-03 00,222.3,7.165
MELLE,2019-03-03 01,217.5,6.924
MELLE,2019-03-03 02,214.1,8.115
MELLE,2019-03-03 03,214.6,7.753
MELLE,2019-03-03 04,217,8.2
MELLE,2019-03-03 05,215.9,7.731
MELLE,2019-03-03 06,226.6,7.056
MELLE,2019-03-03 07,225.4,8.382
MELLE,2019-03-03 08,224.1,6.947
MELLE,2019-03-03 09,221.7,8.08
MELLE,2019-03-03 10,223.5,7.006
MELLE,2019-03-03 11,219.9,7.8
MELLE,2019-03-03 12,221.9,7.58
MELLE,2019-03-03 13,217.3,7.805
MELLE,2019-03-03 14,219.3,7.68
MELLE,2019-03-03 15,216.6,8.298
MELLE,2019-03-03 16,211.2,7.612
MELLE,2019-03-03 17,208.1,9.41
MELLE,2019-03-03 18,208.2,8.954
MELLE,2019-03-03 19,214.1,8.983
MELLE,2019-03-03 20,215,11.628
MELLE,2019-03-03 21,217.8,11.824
MELLE,2019-03-03 22,212.1,10.771
MELLE,2019-03-03 23,220.6,11.94
MELLE,2019-03-04 00,216.4,11.801
MELLE,2019-03-04 01,217.7,10.547
MELLE,2019-03-04 02,212.6,10.359
MELLE,2019-03-04 03,220,14.221
MELLE,2019-03-04 04,216.3,12.017
MELLE,2019-03-04 05,223,10.179
MELLE,2019-03-04 06,256.3,9.712
MELLE,2019-03-04 07,233.8,9.357
MELLE,2019-03-04 08,224.1,8.041
MELLE,2019-03-04 09,253.2,7.996
MELLE,2019-03-04 10,284.9,5.957
MELLE,2019-03-04 11,279.8,6.928
MELLE,2019-03-04 12,277.3,8.032
MELLE,2019-03-04 13,283.9,7.653
MELLE,2019-03-04 14,266.6,8.059
MELLE,2019-03-04 15,264.8,7.836
MELLE,2019-03-04 16,254.2,7.234
MELLE,2019-03-04 17,258.2,7.21
MELLE,2019-03-04 18,270.4,8.168
MELLE,2019-03-04 19,244.4,5.808
MELLE,2019-03-04 20,236.4,6.637
MELLE,2019-03-04 21,247.3,6.214
MELLE,2019-03-04 22,244.8,5.977
MELLE,2019-03-04 23,250,6.948
MELLE,2019-03-05 00,234,6.553
MELLE,2019-03-05 01,230.4,6.837
MELLE,2019-03-05 02,223.9,5.997
MELLE,2019-03-05 03,235.2,6.511
MELLE,2019-03-05 04,242.7,4.052
MELLE,2019-03-05 05,235.2,7.416
MELLE,2019-03-05 06,236.6,5.973
MELLE,2019-03-05 07,238.5,4.974
MELLE,2019-03-05 08,239.7,6.719
MELLE,2019-03-05 09,248.7,5.038
MELLE,2019-03-05 10,247.4,5.906
MELLE,2019-03-05 11,242.4,5.796
MELLE,2019-03-05 12,246.6,7.4
MELLE,2019-03-05 13,249.5,5.6
MELLE,2019-03-05 14,245.7,4.688
MELLE,2019-03-05 15,241.9,5.449
MELLE,2019-03-05 16,236.8,3.48
MELLE,2019-03-05 17,215.6,3.83
MELLE,2019-03-05 18,194.1,3.446
MELLE,2019-03-05 19,183.9,3.764
MELLE,2019-03-05 20,195.3,4.629
MELLE,2019-03-05 21,180.6,3.748
MELLE,2019-03-05 22,176.6,4.057
MELLE,2019-03-05 23,182,4.901
MELLE,2019-03-06 00,193.1,4.99
MELLE,2019-03-06 01,189.1,4.72
MELLE,2019-03-06 02,171.2,4.162
MELLE,2019-03-06 03,159.8,4.413
MELLE,2019-03-06 04,162.2,5.153
MELLE,2019-03-06 05,160.9,4.522
MELLE,2019-03-06 06,164.3,5.538
MELLE,2019-03-06 07,163.6,5.233
MELLE,2019-03-06 08,175,6.225
MELLE,2019-03-06 09,179.9,6.789
MELLE,2019-03-06 10,181.5,6.178
MELLE,2019-03-06 11,165.5,5.576
MELLE,2019-03-06 12,173.2,5.556
MELLE,2019-03-06 13,190.3,7.61
MELLE,2019-03-06 14,181.8,5.642
MELLE,2019-03-06 15,188.9,7.057
MELLE,2019-03-06 16,206.3,7.958
MELLE,2019-03-06 17,200.4,8.051
MELLE,2019-03-06 18,198.6,7.108
MELLE,2019-03-06 19,198.1,7.372
MELLE,2019-03-06 20,190.1,7.587
MELLE,2019-03-06 21,199.8,6.258
MELLE,2019-03-06 22,196.1,5.885
MELLE,2019-03-06 23,187.9,5.486
MELLE,2019-03-07 00,192.3,5.789
MELLE,2019-03-07 01,192.3,5.924
MELLE,2019-03-07 02,180.5,2.941
MELLE,2019-03-07 03,210.4,3.02
MELLE,2019-03-07 04,266.4,4.162
MELLE,2019-03-07 05,269.8,8.207
MELLE,2019-03-07 06,258.6,7.919
MELLE,2019-03-07 07,248.7,5.801
MELLE,2019-03-07 08,236,7.311
MELLE,2019-03-07 09,236.5,6.848
MELLE,2019-03-07 10,237.3,7.004
MELLE,2019-03-07 11,252,7.77
MELLE,2019-03-07 12,239.3,6.195
MELLE,2019-03-07 13,243.6,8.487
MELLE,2019-03-07 14,232.2,11.522
MELLE,2019-03-07 15,245.3,8.638
MELLE,2019-03-07 16,233.7,8.322
MELLE,2019-03-07 17,238,9.181
MELLE,2019-03-07 18,236,9.601
MELLE,2019-03-07 19,243.6,9.879
MELLE,2019-03-07 20,239.1,11.236
MELLE,2019-03-07 21,242.5,7.754
MELLE,2019-03-07 22,240,7.931
MELLE,2019-03-07 23,256.6,8.02
MELLE,2019-03-08 00,257.2,7.224
MELLE,2019-03-08 01,261.7,6.545
MELLE,2019-03-08 02,264,5.226
MELLE,2019-03-08 03,265.5,3.435
MELLE,2019-03-08 04,260.1,3.421
MELLE,2019-03-08 05,259.2,2.909
MELLE,2019-03-08 06,267.3,2.977
MELLE,2019-03-08 07,279.7,2.785
MELLE,2019-03-08 08,286.2,3.207
MELLE,2019-03-08 09,284,3.716
MELLE,2019-03-08 10,274.8,4.172
MELLE,2019-03-08 11,267.6,3.496
MELLE,2019-03-08 12,250.2,4.955
MELLE,2019-03-08 13,221.4,6.251
MELLE,2019-03-08 14,225.8,5.778
MELLE,2019-03-08 15,242.6,6.416
MELLE,2019-03-08 16,254.4,6.309
MELLE,2019-03-08 17,248.3,5.24
MELLE,2019-03-08 18,228.6,3.744
MELLE,2019-03-08 19,225.2,3.224
MELLE,2019-03-08 20,226.2,3.497
MELLE,2019-03-08 21,226,5.956
MELLE,2019-03-08 22,214.4,6.457
MELLE,2019-03-08 23,216.3,8.975
MELLE,2019-03-09 00,228.7,8.851
MELLE,2019-03-09 01,234.4,8.099
MELLE,2019-03-09 02,247.4,6.031
MELLE,2019-03-09 03,241.2,6.592
MELLE,2019-03-09 04,268.6,4.363
MELLE,2019-03-09 05,254.4,4.154
MELLE,2019-03-09 06,258.8,5.048
MELLE,2019-03-09 07,248,5.114
MELLE,2019-03-09 08,236.3,5.72
MELLE,2019-03-09 09,237.5,7.304
MELLE,2019-03-09 10,239.5,7.302
MELLE,2019-03-09 11,243.3,9.135
MELLE,2019-03-09 12,246.9,9.057
MELLE,2019-03-09 13,256.2,10.472
MELLE,2019-03-09 14,260.4,10.469
MELLE,2019-03-09 15,263.5,11.362
MELLE,2019-03-09 16,274.6,6.95
MELLE,2019-03-09 17,287.3,5.552
MELLE,2019-03-09 18,278.5,5.495
MELLE,2019-03-09 19,273.5,5.393
MELLE,2019-03-09 20,260,4.369
MELLE,2019-03-09 21,257.8,3.575
MELLE,2019-03-09 22,251.9,4.488
MELLE,2019-03-09 23,233.1,4.101
MELLE,2019-03-10 00,212.1,3.233
MELLE,2019-03-10 01,214,3.42
MELLE,2019-03-10 02,216.4,2.202
MELLE,2019-03-10 03,144.3,1.585
MELLE,2019-03-10 04,130.2,2.403
MELLE,2019-03-10 05,124.8,2.759
MELLE,2019-03-10 06,150.7,1.596
MELLE,2019-03-10 07,249.2,8.222
MELLE,2019-03-10 08,248.1,8.003
MELLE,2019-03-10 09,248.4,7.998
MELLE,2019-03-10 10,249.3,11.476
MELLE,2019-03-10 11,255.5,11.215
MELLE,2019-03-10 12,280.6,14.614
MELLE,2019-03-10 13,291.6,14.051
MELLE,2019-03-10 14,296.7,10.892
MELLE,2019-03-10 15,290.8,8.042
MELLE,2019-03-10 16,297,9.177
MELLE,2019-03-10 17,294.5,6.48
MELLE,2019-03-10 18,257.7,2.945
MELLE,2019-03-10 19,265.5,7.09
MELLE,2019-03-10 20,267.1,8.064
MELLE,2019-03-10 21,261.5,6.6
MELLE,2019-03-10 22,241.2,3.768
MELLE,2019-03-10 23,265.7,5.304
MELLE,2019-03-11 00,247.9,3.764
MELLE,2019-03-11 01,273.8,6.266
MELLE,2019-03-11 02,259.4,4.4
MELLE,2019-03-11 03,263.1,6.178
MELLE,2019-03-11 04,258.6,5.862
MELLE,2019-03-11 05,259.7,6.081
MELLE,2019-03-11 06,265.5,5.813
MELLE,2019-03-11 07,275.7,6.233
MELLE,2019-03-11 08,285.8,7.362
MELLE,2019-03-11 09,296.8,7.36
MELLE,2019-03-11 10,297.5,6.465
MELLE,2019-03-11 11,305.5,7.726
MELLE,2019-03-11 12,296.7,7.361
MELLE,2019-03-11 13,303.7,7.367
MELLE,2019-03-11 14,301.4,7.168
MELLE,2019-03-11 15,294.2,5.615
MELLE,2019-03-11 16,290.4,5.701
MELLE,2019-03-11 17,297.3,4.681
MELLE,2019-03-11 18,277.2,3.369
MELLE,2019-03-11 19,258.8,3.064
MELLE,2019-03-11 20,276.8,2.588
MELLE,2019-03-11 21,222.7,3.262
MELLE,2019-03-11 22,220.4,3.471
MELLE,2019-03-11 23,217.8,3.596
MELLE,2019-03-12 00,223.1,3.736
MELLE,2019-03-12 01,219.5,4.12
MELLE,2019-03-12 02,210.2,4.625
MELLE,2019-03-12 03,212.7,5.106
MELLE,2019-03-12 04,211,6.982
MELLE,2019-03-12 05,209.2,7.189
MELLE,2019-03-12 06,211.1,7.202
MELLE,2019-03-12 07,211.4,8.137
MELLE,2019-03-12 08,216.6,8.181
MELLE,2019-03-12 09,205,9.757
MELLE,2019-03-12 10,215.7,9.044
MELLE,2019-03-12 11,213.9,9.959
MELLE,2019-03-12 12,208.7,10.933
MELLE,2019-03-12 13,208.1,10.533
MELLE,2019-03-12 14,211.1,9.961
MELLE,2019-03-12 15,208.4,9.354
MELLE,2019-03-12 16,206.8,9.778
MELLE,2019-03-12 17,205.6,10.115
MELLE,2019-03-12 18,218.6,7.474
MELLE,2019-03-12 19,293.4,6.667
MELLE,2019-03-12 20,275.1,6.67
MELLE,2019-03-12 21,266.5,7.369
MELLE,2019-03-12 22,245.5,5.51
MELLE,2019-03-12 23,241.2,5.079
MELLE,2019-03-13 00,241.4,5.956
MELLE,2019-03-13 01,239.9,5.051
MELLE,2019-03-13 02,231,6.83
MELLE,2019-03-13 03,230,7.076
MELLE,2019-03-13 04,233.3,7.03
MELLE,2019-03-13 05,227.8,8.085
MELLE,2019-03-13 06,232.4,6.492
MELLE,2019-03-13 07,229,7.531
MELLE,2019-03-13 08,240.9,6.816
MELLE,2019-03-13 09,228.7,5.809
MELLE,2019-03-13 10,254.6,7.097
MELLE,2019-03-13 11,259.9,8.691
MELLE,2019-03-13 12,269.5,10.158
MELLE,2019-03-13 13,272.2,9.003
MELLE,2019-03-13 14,276.8,10.184
MELLE,2019-03-13 15,273.5,9.784
MELLE,2019-03-13 16,279.2,8.235
MELLE,2019-03-13 17,293.4,7.333
MELLE,2019-03-13 18,292.6,7.335
MELLE,2019-03-13 19,285.9,7.685
MELLE,2019-03-13 20,285.1,5.329
MELLE,2019-03-13 21,282.2,6.182
MELLE,2019-03-13 22,274.9,4.859
MELLE,2019-03-13 23,265.4,4.546
MELLE,2019-03-14 00,268.8,5.347
MELLE,2019-03-14 01,261.8,5.194
MELLE,2019-03-14 02,242.3,5
MELLE,2019-03-14 03,238.3,4.816
MELLE,2019-03-14 04,247.6,4.921
MELLE,2019-03-14 05,241.2,6.006
MELLE,2019-03-14 06,242.1,7.07
MELLE,2019-03-14 07,243.5,6.771
MELLE,2019-03-14 08,237.5,7.52
MELLE,2019-03-14 09,233.9,7.578
MELLE,2019-03-14 10,241.8,6.884
MELLE,2019-03-14 11,267.7,8.213
MELLE,2019-03-14 12,263,9.548
MELLE,2019-03-14 13,276.5,9.453
MELLE,2019-03-14 14,283.6,8.901
MELLE,2019-03-14 15,294.8,7.445
MELLE,2019-03-14 16,289.6,7.058
MELLE,2019-03-14 17,305.4,5.271
MELLE,2019-03-14 18,307.1,5.659
MELLE,2019-03-14 19,281.5,4.605
MELLE,2019-03-14 20,279.7,4.111
MELLE,2019-03-14 21,276.2,4.439
MELLE,2019-03-14 22,270.6,3.115
MELLE,2019-03-14 23,257,2.906
MELLE,2019-03-15 00,255.6,2.863
MELLE,2019-03-15 01,245.2,4.243
MELLE,2019-03-15 02,243.8,4.98
MELLE,2019-03-15 03,255.2,3.666
MELLE,2019-03-15 04,209.1,3.114
MELLE,2019-03-15 05,217.7,4.659
MELLE,2019-03-15 06,267.6,7.238
MELLE,2019-03-15 07,268.7,8.138
MELLE,2019-03-15 08,267.3,6.764
MELLE,2019-03-15 09,264.3,7.98
MELLE,2019-03-15 10,264.5,8.277
MELLE,2019-03-15 11,265.5,8.678
MELLE,2019-03-15 12,268.2,8.816
MELLE,2019-03-15 13,263.1,8.646
MELLE,2019-03-15 14,256.9,8.248
MELLE,2019-03-15 15,258,8.423
MELLE,2019-03-15 16,255.1,8.184
MELLE,2019-03-15 17,262.1,9.458
MELLE,2019-03-15 18,264.3,9.346
MELLE,2019-03-15 19,265.7,8.441
MELLE,2019-03-15 20,270.7,7.934
MELLE,2019-03-15 21,272,6.886
MELLE,2019-03-15 22,303.1,4.845
MELLE,2019-03-15 23,298.5,4.312
MELLE,2019-03-16 00,296.6,3.619
MELLE,2019-03-16 01,273.5,2.622
MELLE,2019-03-16 02,252,6.125
MELLE,2019-03-16 03,250.5,7.167
MELLE,2019-03-16 04,254.3,7.063
MELLE,2019-03-16 05,254.5,8.285
MELLE,2019-03-16 06,253.1,8.627
MELLE,2019-03-16 07,247.8,8.166
MELLE,2019-03-16 08,246.5,8.694
MELLE,2019-03-16 09,240.7,8.715
MELLE,2019-03-16 10,244,9.189
MELLE,2019-03-16 11,249.9,9.341
MELLE,2019-03-16 12,243,9.781
MELLE,2019-03-16 13,247.7,11.019
MELLE,2019-03-16 14,244.3,7.191
MELLE,2019-03-16 15,238.2,6.359
MELLE,2019-03-16 16,244.2,5.979
MELLE,2019-03-16 17,226.9,5.441
MELLE,2019-03-16 18,217.1,5.733
MELLE,2019-03-16 19,240.5,5.576
MELLE,2019-03-16 20,246.8,4.072
MELLE,2019-03-16 21,236,3.965
MELLE,2019-03-16 22,238.2,6.949
MELLE,2019-03-16 23,230.3,9.388
MELLE,2019-03-17 00,226.3,8.805
MELLE,2019-03-17 01,225.6,9.664
MELLE,2019-03-17 02,230.5,9.998
MELLE,2019-03-17 03,223.8,8.784
MELLE,2019-03-17 04,264.3,6.46
MELLE,2019-03-17 05,263.7,5.404
MELLE,2019-03-17 06,258.2,5.077
MELLE,2019-03-17 07,265,5.933
MELLE,2019-03-17 08,263.8,6.757
MELLE,2019-03-17 09,272.4,8.26
MELLE,2019-03-17 10,274.9,6.457
MELLE,2019-03-17 11,282.3,6.718
MELLE,2019-03-17 12,286.7,6.995
MELLE,2019-03-17 13,283.4,8.021
MELLE,2019-03-17 14,277.3,6.647
MELLE,2019-03-17 15,313.5,7.542
MELLE,2019-03-17 16,288.3,2.754
MELLE,2019-03-17 17,250.7,1.938
MELLE,2019-03-17 18,247.5,3.485
MELLE,2019-03-17 19,296.6,7.357
MELLE,2019-03-17 20,248.3,4.697
MELLE,2019-03-17 21,237.6,3.159
MELLE,2019-03-17 22,241.9,4.097
MELLE,2019-03-17 23,233.4,3.834
MELLE,2019-03-18 00,236.4,4.052
MELLE,2019-03-18 01,233.8,3.903
MELLE,2019-03-18 02,246.9,3.299
MELLE,2019-03-18 03,247.7,3.353
MELLE,2019-03-18 04,235.4,2.39
MELLE,2019-03-18 05,263.7,2.649
MELLE,2019-03-18 06,254.3,2.193
MELLE,2019-03-18 07,262.3,2.638
MELLE,2019-03-18 08,251.3,2.461
MELLE,2019-03-18 09,265.4,3.437
MELLE,2019-03-18 10,268,3.219
MELLE,2019-03-18 11,277.4,3.949
MELLE,2019-03-18 12,303.1,3.576
MELLE,2019-03-18 13,294.5,4.312
MELLE,2019-03-18 14,308.8,4.567
MELLE,2019-03-18 15,337.9,4.109
MELLE,2019-03-18 16,341.3,5.826
MELLE,2019-03-18 17,334.2,4.056
MELLE,2019-03-18 18,338.5,2.952
MELLE,2019-03-18 19,286,1
MELLE,2019-03-18 20,237.7,1
MELLE,2019-03-18 21,224.5,1
MELLE,2019-03-18 22,182.1,1
MELLE,2019-03-18 23,0,0
MELLE,2019-03-19 00,196.1,1
MELLE,2019-03-19 01,194.5,1.501
MELLE,2019-03-19 02,193.8,1
MELLE,2019-03-19 03,231.9,1.296
MELLE,2019-03-19 04,250.2,1.214
MELLE,2019-03-19 05,0,0
MELLE,2019-03-19 06,244.2,1.637
MELLE,2019-03-19 07,283.4,1
MELLE,2019-03-19 08,261.1,1.214
MELLE,2019-03-19 09,259.8,3.377
MELLE,2019-03-19 10,234.4,4.434
MELLE,2019-03-19 11,232.8,2.961
MELLE,2019-03-19 12,244.9,2.814
MELLE,2019-03-19 13,241.5,2.747
